Ticket ID,Ticket_Date,Ticket Priority,Ticket Channel,Ticket Type,Product Purchased,Resolution_Hours,Is_SLA_Breach,Breach_Cost,Breach_Cost,Pred_Breach_Prob,Risk_Bucket
1118,2023-02-28,Critical,Social media,Technical issue,Google Nest,5.016666666666667,True,500,500,0.9000625802808798,High Risk
1125,2023-02-05,High,Social media,Refund request,Canon DSLR Camera,0.85,False,0,0,0.6239772844756498,Medium Risk
1130,2023-01-19,Medium,Social media,Refund request,Dell XPS,0.65,False,0,0,0.04700566138392119,Low Risk
1136,2023-03-08,Medium,Social media,Technical issue,LG Smart TV,1.3333333333333333,False,0,0,0.022523031562041766,Low Risk
1143,2023-01-19,Critical,Phone,Technical issue,Xbox,6.766666666666667,True,500,500,0.7494021542638042,High Risk
1146,2023-01-20,High,Social media,Product inquiry,Microsoft Office,6.55,False,0,0,0.30796350477995804,Low Risk
1151,2023-03-12,High,Phone,Billing inquiry,Samsung Soundbar,8.1,True,200,200,0.6398852156254282,Medium Risk
1154,2023-02-21,High,Social media,Refund request,Bose SoundLink Speaker,21.916666666666668,True,200,200,0.8019993759104724,High Risk
1166,2023-02-02,Medium,Chat,Technical issue,LG Washing Machine,13.066666666666666,False,0,0,0.06539604526647685,Low Risk
1172,2023-02-09,High,Email,Technical issue,Amazon Echo,6.133333333333334,False,0,0,0.4688117170591956,Medium Risk
1175,2023-02-08,High,Phone,Cancellation request,GoPro Action Camera,7.633333333333334,False,0,0,0.5860145715220131,Medium Risk
1178,2023-03-23,Low,Chat,Cancellation request,Nintendo Switch,11.183333333333334,False,0,0,0.022479330147597145,Low Risk
1184,2023-01-01,High,Chat,Technical issue,Microsoft Office,2.4,False,0,0,0.3631212627648482,Medium Risk
1186,2023-01-11,High,Chat,Billing inquiry,Xbox,3.933333333333333,False,0,0,0.35597871877708176,Medium Risk
1188,2023-02-26,Medium,Email,Technical issue,Sony PlayStation,3.933333333333333,False,0,0,0.020854884996277183,Low Risk
1190,2023-03-30,Medium,Chat,Cancellation request,Autodesk AutoCAD,11.016666666666667,False,0,0,0.09934812776058423,Low Risk
1191,2023-02-19,Low,Phone,Technical issue,GoPro Hero,14.333333333333334,False,0,0,0.05837612640653069,Low Risk
1206,2023-01-23,Low,Phone,Refund request,Fitbit Charge,13.966666666666667,False,0,0,0.04800903234344337,Low Risk
1208,2023-01-31,Medium,Email,Billing inquiry,LG Smart TV,3.55,False,0,0,0.029502182050881304,Low Risk
1209,2023-02-11,Medium,Phone,Product inquiry,Amazon Kindle,4.5,False,0,0,0.03004477475718435,Low Risk
1213,2023-01-07,High,Chat,Billing inquiry,GoPro Hero,9.783333333333333,True,200,200,0.7152627391339169,High Risk
1217,2023-01-16,Critical,Email,Refund request,LG Washing Machine,20.4,True,500,500,0.8179228422927789,High Risk
1229,2023-03-01,Critical,Email,Cancellation request,Sony 4K HDR TV,2.55,False,0,0,0.8151393174516042,High Risk
1240,2023-01-02,Critical,Email,Cancellation request,Bose SoundLink Speaker,24.666666666666668,True,500,500,0.9438405457841933,High Risk
1256,2023-01-01,High,Social media,Technical issue,GoPro Hero,21.45,True,200,200,0.8036525882193848,High Risk
1257,2023-02-17,Medium,Email,Refund request,Google Pixel,4.316666666666666,False,0,0,0.09394722828530541,Low Risk
1266,2023-01-12,Critical,Social media,Billing inquiry,Microsoft Surface,5.2,True,500,500,0.7097175153719009,High Risk
1267,2023-03-10,Low,Chat,Technical issue,Dyson Vacuum Cleaner,0.5166666666666667,False,0,0,0.02188671557193416,Low Risk
1270,2023-02-06,High,Phone,Billing inquiry,Canon EOS,11.866666666666667,True,200,200,0.6151801387154281,Medium Risk
1272,2023-02-01,Critical,Chat,Cancellation request,LG Washing Machine,0.5833333333333334,False,0,0,0.7425648425270068,High Risk
1277,2023-01-09,Critical,Social media,Billing inquiry,Fitbit Versa Smartwatch,2.95,False,0,0,0.8834134293181076,High Risk
1278,2023-01-19,Critical,Email,Product inquiry,Autodesk AutoCAD,8.833333333333334,True,500,500,0.8417988829157884,High Risk
1279,2023-02-17,Medium,Email,Billing inquiry,LG OLED,12.516666666666667,False,0,0,0.06089635261392639,Low Risk
1281,2023-03-21,Medium,Email,Refund request,Dell XPS,13.6,False,0,0,0.06081384048951208,Low Risk
1283,2023-01-03,Critical,Phone,Product inquiry,Google Nest,8.133333333333333,True,500,500,0.7449667789702993,High Risk
1296,2023-01-20,Medium,Email,Cancellation request,Microsoft Office,5.016666666666667,False,0,0,0.03613242291019753,Low Risk
1297,2023-01-24,Low,Social media,Billing inquiry,Amazon Echo,4.133333333333334,False,0,0,0.03040776103689068,Low Risk
1301,2023-02-23,Low,Social media,Refund request,Samsung Galaxy,11.466666666666667,False,0,0,0.04253206784321275,Low Risk
1306,2023-02-02,High,Phone,Cancellation request,LG OLED,9.816666666666666,True,200,200,0.7608458813471144,High Risk
1312,2023-01-24,Medium,Social media,Refund request,Samsung Soundbar,6.016666666666667,False,0,0,0.12697687307919428,Low Risk
1317,2023-03-16,Medium,Chat,Refund request,Canon DSLR Camera,0.4,False,0,0,0.11511615755433144,Low Risk
1329,2023-03-13,Medium,Chat,Technical issue,Canon DSLR Camera,1.1,False,0,0,0.030220080720346286,Low Risk
1330,2023-02-05,Medium,Phone,Product inquiry,Microsoft Xbox Controller,3.1666666666666665,False,0,0,0.03585173960157601,Low Risk
1333,2023-02-07,Low,Phone,Product inquiry,Sony PlayStation,18.066666666666666,False,0,0,0.03292577126443467,Low Risk
1336,2023-03-25,Low,Email,Billing inquiry,iPhone,1.75,False,0,0,0.06770544971438858,Low Risk
1340,2023-03-30,Critical,Email,Refund request,Microsoft Office,0.21666666666666667,False,0,0,0.8952710209119829,High Risk
1342,2023-01-25,Low,Social media,Product inquiry,GoPro Action Camera,13.133333333333333,False,0,0,0.06934278114339577,Low Risk
1355,2023-01-18,High,Chat,Billing inquiry,iPhone,6.55,False,0,0,0.5458690454997692,Medium Risk
1356,2023-03-23,High,Phone,Refund request,Microsoft Office,12.016666666666667,True,200,200,0.7258451039523269,High Risk
1357,2023-03-07,Low,Chat,Technical issue,Roomba Robot Vacuum,20.233333333333334,False,0,0,0.05906307354951757,Low Risk
1358,2023-02-23,High,Chat,Billing inquiry,MacBook Pro,19.483333333333334,True,200,200,0.6174911259833109,Medium Risk
1362,2023-02-04,Medium,Phone,Cancellation request,Adobe Photoshop,7.45,False,0,0,0.12207746227604772,Low Risk
1371,2023-03-21,Critical,Social media,Technical issue,Autodesk AutoCAD,1.6333333333333333,False,0,0,0.7464551699103592,High Risk
1374,2023-03-02,Medium,Social media,Billing inquiry,Google Nest,1.8166666666666667,False,0,0,0.03766755751413509,Low Risk
1378,2023-02-10,High,Email,Product inquiry,GoPro Hero,15.233333333333333,True,200,200,0.7745574709142082,High Risk
1383,2023-02-02,Critical,Email,Product inquiry,Samsung Soundbar,10.3,True,500,500,0.7844030464996118,High Risk
1384,2023-03-09,Low,Social media,Technical issue,Nikon D,5.95,False,0,0,0.04301911742988218,Low Risk
1391,2023-02-02,High,Social media,Technical issue,Roomba Robot Vacuum,17.466666666666665,True,200,200,0.8105872798657344,High Risk
1400,2023-01-14,Medium,Phone,Refund request,Nikon D,8.0,False,0,0,0.04004323256906178,Low Risk
1412,2023-01-21,Critical,Phone,Billing inquiry,Nest Thermostat,6.4,True,500,500,0.6781035672508867,High Risk
1433,2023-02-17,Low,Phone,Billing inquiry,iPhone,1.8,False,0,0,0.018343719093847754,Low Risk
1435,2023-01-20,Medium,Email,Billing inquiry,Nest Thermostat,6.8,False,0,0,0.05558684281034304,Low Risk
1444,2023-01-08,Critical,Chat,Technical issue,Google Pixel,7.0,True,500,500,0.8021168705489768,High Risk
1445,2023-01-07,Low,Social media,Refund request,LG Smart TV,9.9,False,0,0,0.03787336098306408,Low Risk
1453,2023-03-08,Critical,Social media,Cancellation request,Dyson Vacuum Cleaner,1.2833333333333334,False,0,0,0.7504326745101806,High Risk
1457,2023-01-17,High,Social media,Billing inquiry,Dyson Vacuum Cleaner,6.833333333333333,False,0,0,0.22438923034552213,Low Risk
1458,2023-02-02,Low,Phone,Refund request,LG Smart TV,12.016666666666667,False,0,0,0.043945471861642715,Low Risk
1466,2023-02-17,Medium,Social media,Refund request,Google Pixel,18.65,False,0,0,0.11657270349873312,Low Risk
1468,2023-03-17,Medium,Phone,Product inquiry,PlayStation,3.35,False,0,0,0.17372655658240005,Low Risk
1469,2023-02-28,Critical,Social media,Technical issue,Bose QuietComfort,5.05,True,500,500,0.8081752676678456,High Risk
1481,2023-03-27,Medium,Chat,Cancellation request,Dyson Vacuum Cleaner,11.316666666666666,False,0,0,0.10110810444947738,Low Risk
1482,2023-01-22,Medium,Email,Cancellation request,LG Smart TV,4.333333333333333,False,0,0,0.12492866992909668,Low Risk
1484,2023-01-30,Critical,Email,Refund request,Google Nest,6.4,True,500,500,0.9193055552374134,High Risk
1490,2023-02-07,Low,Chat,Technical issue,Adobe Photoshop,1.9833333333333334,False,0,0,0.03198735790717714,Low Risk
1491,2023-02-20,High,Phone,Refund request,Lenovo ThinkPad,2.4,False,0,0,0.7456730012594566,High Risk
1492,2023-02-23,Critical,Email,Product inquiry,Philips Hue Lights,7.383333333333334,True,500,500,0.803923887176794,High Risk
1493,2023-01-08,Medium,Phone,Refund request,GoPro Hero,3.25,False,0,0,0.06689480353649274,Low Risk
1494,2023-01-27,Low,Social media,Billing inquiry,Dell XPS,14.466666666666667,False,0,0,0.04447210181689924,Low Risk
1496,2023-01-27,Low,Chat,Cancellation request,Sony 4K HDR TV,0.8833333333333333,False,0,0,0.02447238125356623,Low Risk
1499,2023-01-21,High,Email,Product inquiry,Autodesk AutoCAD,1.45,False,0,0,0.5807255207214437,Medium Risk
1504,2023-01-30,High,Chat,Technical issue,Amazon Kindle,1.1666666666666667,False,0,0,0.3952330111496099,Medium Risk
1524,2023-01-28,Critical,Email,Cancellation request,Amazon Echo,7.05,True,500,500,0.7822310751600297,High Risk
1527,2023-03-05,High,Email,Product inquiry,MacBook Pro,11.116666666666667,True,200,200,0.7538038949044271,High Risk
1529,2023-03-10,High,Chat,Refund request,Sony Xperia,20.216666666666665,True,200,200,0.8179347448884828,High Risk
1530,2023-03-02,Low,Phone,Technical issue,Fitbit Versa Smartwatch,13.016666666666667,False,0,0,0.032656371568024645,Low Risk
1533,2023-02-17,Low,Email,Refund request,Google Nest,7.166666666666667,False,0,0,0.05544400631896875,Low Risk
1536,2023-01-19,Medium,Email,Product inquiry,Bose QuietComfort,6.65,False,0,0,0.030265345998490626,Low Risk
1541,2023-01-04,Medium,Phone,Technical issue,Amazon Kindle,4.183333333333334,False,0,0,0.029548773538981603,Low Risk
1545,2023-02-04,Critical,Social media,Technical issue,Sony 4K HDR TV,17.683333333333334,True,500,500,0.9080190654372664,High Risk
1547,2023-03-05,High,Chat,Technical issue,LG Smart TV,2.55,False,0,0,0.7072180863097608,High Risk
1549,2023-02-18,Critical,Social media,Product inquiry,Fitbit Versa Smartwatch,16.716666666666665,True,500,500,0.9044442530468916,High Risk
1558,2023-01-17,High,Chat,Technical issue,Asus ROG,1.35,False,0,0,0.37155938785735504,Medium Risk
1564,2023-02-13,High,Social media,Product inquiry,Garmin Forerunner,4.0,False,0,0,0.6069230750543556,Medium Risk
1574,2023-01-30,High,Social media,Billing inquiry,LG Washing Machine,4.866666666666666,False,0,0,0.43245817560994804,Medium Risk
1584,2023-02-15,Critical,Email,Billing inquiry,Adobe Photoshop,8.85,True,500,500,0.8031625897817177,High Risk
1589,2023-01-06,Low,Chat,Technical issue,Sony Xperia,0.7833333333333333,False,0,0,0.04305937226083109,Low Risk
1590,2023-02-06,Low,Social media,Cancellation request,Nikon D,1.75,False,0,0,0.02816702772065036,Low Risk
1594,2023-01-24,High,Email,Refund request,Fitbit Versa Smartwatch,18.233333333333334,True,200,200,0.7510556539200561,High Risk
1596,2023-02-15,Medium,Chat,Product inquiry,Bose SoundLink Speaker,20.783333333333335,False,0,0,0.1675901135242264,Low Risk
1597,2023-02-22,High,Email,Technical issue,LG OLED,12.45,True,200,200,0.7317296709275635,High Risk
1603,2023-03-01,Critical,Social media,Technical issue,Samsung Galaxy,8.566666666666666,True,500,500,0.8830588624995594,High Risk
1604,2023-03-04,Low,Chat,Technical issue,Nintendo Switch,6.033333333333333,False,0,0,0.04216255626249859,Low Risk
1613,2023-03-26,Medium,Social media,Refund request,Nintendo Switch,18.283333333333335,False,0,0,0.12347888005991317,Low Risk
1614,2023-02-01,Critical,Phone,Cancellation request,Amazon Kindle,3.8666666666666667,False,0,0,0.8490395353776419,High Risk
1619,2023-03-28,Critical,Chat,Refund request,Dell XPS,5.483333333333333,True,500,500,0.6109430288410286,Medium Risk
1623,2023-02-02,Low,Social media,Billing inquiry,Sony PlayStation,17.7,False,0,0,0.04377044934414533,Low Risk
1624,2023-03-08,High,Phone,Cancellation request,Garmin Forerunner,5.416666666666667,False,0,0,0.5559205317815152,Medium Risk
1630,2023-01-18,Critical,Social media,Cancellation request,Google Pixel,11.283333333333333,True,500,500,0.9217478752847529,High Risk
1641,2023-01-25,Critical,Phone,Refund request,LG OLED,0.8666666666666667,False,0,0,0.8224204830892574,High Risk
1650,2023-02-23,Critical,Chat,Refund request,Samsung Galaxy,1.3833333333333333,False,0,0,0.8226815264410912,High Risk
1652,2023-02-27,Low,Social media,Technical issue,LG Smart TV,6.266666666666667,False,0,0,0.029380690132199662,Low Risk
1653,2023-03-08,Low,Email,Product inquiry,Dyson Vacuum Cleaner,6.35,False,0,0,0.05589496903230761,Low Risk
1656,2023-02-15,High,Email,Refund request,Garmin Forerunner,9.9,True,200,200,0.7991475435190761,High Risk
1661,2023-01-24,High,Social media,Billing inquiry,Bose QuietComfort,20.333333333333332,True,200,200,0.6845825029827658,High Risk
1663,2023-02-01,Medium,Social media,Technical issue,Adobe Photoshop,12.116666666666667,False,0,0,0.12890708806635656,Low Risk
1669,2023-02-16,Medium,Chat,Refund request,iPhone,7.366666666666666,False,0,0,0.1139174065455074,Low Risk
1670,2023-03-27,High,Social media,Cancellation request,Nikon D,1.65,False,0,0,0.35622956218451896,Medium Risk
1674,2023-01-23,High,Phone,Billing inquiry,Samsung Galaxy,16.5,True,200,200,0.6720843415029129,High Risk
1677,2023-03-07,Low,Phone,Refund request,Microsoft Surface,8.916666666666666,False,0,0,0.031623086183073267,Low Risk
1686,2023-01-27,Low,Phone,Refund request,Amazon Echo,1.7666666666666666,False,0,0,0.03630736235448749,Low Risk
1692,2023-01-02,High,Chat,Refund request,LG OLED,18.016666666666666,True,200,200,0.7954434876923083,High Risk
1700,2023-01-17,Low,Email,Technical issue,Nintendo Switch Pro Controller,5.166666666666667,False,0,0,0.02805885204970655,Low Risk
1701,2023-02-02,Medium,Email,Billing inquiry,Sony 4K HDR TV,10.8,False,0,0,0.06350862494484179,Low Risk
1703,2023-01-09,Medium,Chat,Refund request,Fitbit Versa Smartwatch,5.216666666666667,False,0,0,0.06113974211573911,Low Risk
1704,2023-02-12,Medium,Chat,Cancellation request,Apple AirPods,12.1,False,0,0,0.03846621333509823,Low Risk
1716,2023-02-17,Low,Phone,Refund request,Microsoft Office,7.683333333333334,False,0,0,0.03816503024921449,Low Risk
1718,2023-02-08,Medium,Social media,Technical issue,Microsoft Office,3.65,False,0,0,0.01688092905125736,Low Risk
1719,2023-02-11,Medium,Chat,Cancellation request,Nintendo Switch Pro Controller,6.45,False,0,0,0.03301915956321241,Low Risk
1722,2023-01-26,Low,Phone,Refund request,Dell XPS,8.7,False,0,0,0.028739038700844877,Low Risk
1725,2023-02-19,Critical,Social media,Refund request,Adobe Photoshop,4.733333333333333,True,500,500,0.6806173307913578,High Risk
1733,2023-01-25,Medium,Social media,Technical issue,Xbox,2.033333333333333,False,0,0,0.0226756815564391,Low Risk
1735,2023-01-24,Medium,Chat,Technical issue,Samsung Soundbar,3.283333333333333,False,0,0,0.028660712362002478,Low Risk
1742,2023-01-13,High,Chat,Technical issue,Xbox,3.433333333333333,False,0,0,0.6115124810096373,Medium Risk
1743,2023-03-01,Medium,Chat,Technical issue,LG Washing Machine,7.15,False,0,0,0.07868922290703285,Low Risk
1755,2023-01-07,High,Social media,Billing inquiry,LG OLED,2.7,False,0,0,0.3072147094164336,Low Risk
1756,2023-02-26,Low,Chat,Technical issue,Canon DSLR Camera,8.083333333333334,False,0,0,0.0324336538608303,Low Risk
1765,2023-02-05,Low,Chat,Refund request,Microsoft Xbox Controller,25.75,False,0,0,0.08082703140928056,Low Risk
1768,2023-02-14,Low,Chat,Refund request,Nintendo Switch,9.05,False,0,0,0.03652061145779209,Low Risk
1773,2023-01-20,Low,Phone,Product inquiry,Fitbit Versa Smartwatch,7.65,False,0,0,0.03905168000589368,Low Risk
1779,2023-03-06,High,Chat,Technical issue,Roomba Robot Vacuum,10.5,True,200,200,0.810551207823495,High Risk
1782,2023-01-08,High,Social media,Refund request,Google Nest,14.716666666666667,True,200,200,0.6796724991102739,High Risk
1783,2023-01-16,Low,Phone,Technical issue,Samsung Galaxy,2.7333333333333334,False,0,0,0.06975909914592256,Low Risk
1784,2023-01-14,Critical,Email,Technical issue,Dell XPS,1.3,False,0,0,0.6108478731245851,Medium Risk
1785,2023-03-17,Medium,Chat,Refund request,Samsung Galaxy,4.683333333333334,False,0,0,0.056608951107963934,Low Risk
1786,2023-03-28,Low,Email,Refund request,Amazon Echo,14.6,False,0,0,0.043055168742734046,Low Risk
1805,2023-01-15,Critical,Social media,Refund request,Sony 4K HDR TV,5.366666666666666,True,500,500,0.8252547351173707,High Risk
1806,2023-03-07,Low,Social media,Refund request,Sony Xperia,2.75,False,0,0,0.09060108417722933,Low Risk
1807,2023-02-01,Medium,Phone,Refund request,MacBook Pro,3.5166666666666666,False,0,0,0.05530384229556265,Low Risk
1808,2023-03-28,Medium,Phone,Billing inquiry,Apple AirPods,1.1666666666666667,False,0,0,0.11368829897725938,Low Risk
1813,2023-03-04,Critical,Email,Billing inquiry,Samsung Soundbar,6.8,True,500,500,0.8955889531113348,High Risk
1820,2023-03-27,High,Social media,Technical issue,iPhone,4.9,False,0,0,0.38628926984267037,Medium Risk
1825,2023-02-20,High,Social media,Technical issue,GoPro Hero,9.116666666666667,True,200,200,0.8036525882193848,High Risk
1828,2023-01-25,Critical,Social media,Product inquiry,Amazon Echo,1.4833333333333334,False,0,0,0.6960298593442449,High Risk
1836,2023-02-27,Critical,Chat,Technical issue,LG OLED,7.383333333333334,True,500,500,0.8903549388526636,High Risk
1839,2023-03-04,Low,Chat,Refund request,HP Pavilion,26.366666666666667,False,0,0,0.07216075014906422,Low Risk
1853,2023-03-03,Low,Phone,Technical issue,Sony 4K HDR TV,12.733333333333333,False,0,0,0.06283889292237689,Low Risk
1858,2023-01-22,Critical,Social media,Technical issue,Google Nest,16.2,True,500,500,0.8150584640425305,High Risk
1862,2023-02-27,Medium,Chat,Product inquiry,Dyson Vacuum Cleaner,4.3,False,0,0,0.040144135955983866,Low Risk
